 * Serving Flask app 'predict_health'
 * Debug mode: off
WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://172.31.10.30:5000
Press CTRL+C to quit
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:22] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:23] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:23] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:23] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:23] "POST /predict HTTP/1.1" 200 -
119.196.46.141 - - [11/Nov/2024 07:01:23] "POST /predict HTTP/1.1" 200 -
